qdate,y_001m,y_003m,y_012m,y_024m,y_036m,y_048m,y_060m,y_120m,inflation,FFR,D12,E12,Index,AAA,BAA,LTR,CORPR,TBL,AHETPI,CPIAUCSL,DSPIC96,HSN1F,INDPRO,M1NS,NAPM,PAYEMS,PCE,PPICRM,PPIFGS,TCU,UNRATE,output,employment,house_orders,money_finance,price,real_activity,nominal_price
19940729,3.972,4.353,5.304,5.903,6.216,6.49,6.669,7.2246,2.698961938,4.26,12.87,25.91,458.25,0.0811,0.088,0.0363,0.0309,0.0433,2.590587034,2.663182318,3.230801244,-4.209506917,5.479288558,6.071694513,58.5,3.141405928,5.483550084,0.098376791,0.478469812,83.6,6.1,-0.599328557,-0.80779889,-0.10574752,0.237964779,0.090151908,-0.754771142,0.090151908
19940831,4.41,4.65,5.465,6.082,6.362,6.579,6.75,7.2685,2.900552486,4.47,12.9,26.62,475.5,0.0807,0.0874,-0.0086,-0.0031,0.0448,2.495673197,2.859282599,3.341097713,1.691047215,6.051657921,5.018524575,58,3.257236301,6.167272243,0.790517951,1.839316147,83.8,6,-0.781261562,-0.801838829,-0.172626782,0.380185878,0.210656486,-0.819329388,0.210656486
19940930,4.511,4.763,5.88,6.493,6.791,7.04,7.213,7.6961,2.965517241,4.73,12.93,27.33,462.71,0.0834,0.0898,-0.0331,-0.0265,0.0462,2.579066914,2.922396212,3.883177102,-6.987874191,5.81749808,4.240792229,59,3.351144225,5.769061281,-1.493307989,1.440024884,83.8,5.9,-0.691441839,-0.861952162,-0.236224885,0.60116548,0.252041376,-0.819240471,0.252041376
19941031,4.358,5.131,6.043,6.73,7.017,7.242,7.404,7.8317,2.60989011,4.76,13.0133,28.42,472.35,0.0857,0.092,-0.0025,-0.005,0.0495,2.659731252,2.576413694,4.588997378,1.550418654,5.93144827,3.21337672,59.4,3.282276344,6.036663586,-5.043085363,1.041258907,84.2,5.8,-0.798997369,-0.902103377,-0.215857565,0.59834555,0.144387214,-0.895368932,0.144387214
19941130,4.97,5.678,6.837,7.258,7.513,7.613,7.668,7.8499,2.602739726,5.29,13.0967,29.51,453.69,0.0868,0.0932,0.0066,0.0018,0.0529,2.655023209,2.569444937,4.188800804,-17.42914657,6.145787599,2.38064805,59.2,3.413894422,5.789043216,-3.156080491,1.357306267,84.4,5.6,-0.811768978,-0.961509314,-0.268298073,0.736087724,0.142480911,-0.93030034,0.142480911
19941230,4.755,5.646,7.142,7.496,7.671,7.695,7.668,7.8116,2.597402597,5.45,13.18,30.6,459.27,0.0846,0.091,0.0161,0.0157,0.056,2.647992316,2.564243061,1.286889225,-25.53690835,6.715560883,1.821512687,56.1,3.374557359,5.705816727,-0.591717703,1.75303294,85,5.5,-0.698636054,-0.963313113,-0.196017619,0.750653376,0.185703255,-0.884208885,0.185703255
19950131,5.202,5.956,6.743,7.122,7.31,7.387,7.414,7.5736,2.870813397,5.53,13.18,31.25,470.42,0.0846,0.0908,0.0273,0.0256,0.0571,2.467085478,2.830377616,4.446621279,1.124509842,6.571596302,1.547049801,57.4,3.411283745,5.5527098,-1.651324556,1.668691879,85,5.6,-0.939785214,-0.967277543,-0.001090844,0.814586678,0.413749875,-0.989496913,0.413749875
19950228,5.039,5.884,6.34,6.662,6.807,6.901,6.954,7.279,2.862985685,5.92,13.18,31.9,487.39,0.0826,0.0885,0.0287,0.0289,0.0577,2.458420563,2.822768062,4.507134234,-20.47281546,6.502908014,1.018113349,55.1,3.413020684,4.504283699,0.780491767,1.74469136,84.6,5.4,-0.777655217,-0.958117121,0.156418454,0.933279101,0.355393881,-0.915737553,0.355393881
19950331,5.795,5.821,6.349,6.667,6.821,6.918,6.968,7.2693,2.787219579,5.98,13.18,32.55,500.71,0.0812,0.087,0.0091,0.0095,0.0573,2.631730832,2.749083614,4.207787869,-19.28182216,5.631692783,0.722342817,52.1,3.194920943,4.935950309,-1.455629777,1.821832567,84.5,5.4,-0.547031234,-0.808603103,0.429565748,0.778982789,0.362315675,-0.726950054,0.362315675
19950428,5.754,5.81,6.2,6.459,6.618,6.73,6.763,7.0906,3.125,6.05,13.2433,33.1767,514.71,0.0803,0.086,0.0169,0.0175,0.0565,2.627121315,3.077165867,3.015428104,-10.82548737,5.044909308,0.700543406,51.5,3.020276435,4.522343252,-0.09638555,2.057034557,84.1,5.8,-0.330717786,-0.568440706,0.449954238,0.641272978,0.545482355,-0.485658655,0.545482355
19950531,5.663,5.75,5.697,5.776,5.875,5.955,5.992,6.4044,3.118644068,6.01,13.3067,33.8033,533.4,0.0765,0.082,0.079,0.0631,0.0567,2.533993163,3.071002349,2.389189537,-2.490971286,4.734245114,0.167703821,46.7,2.713608486,5.415576798,0.195503484,2.135312447,84,5.6,-0.250010302,-0.309534661,0.50786,0.377838521,0.544439777,-0.287882075,0.544439777
19950630,5.346,5.553,5.552,5.704,5.802,5.9,5.89,6.3096,3.042596349,6,13.37,34.43,544.75,0.073,0.079,0.0139,0.0079,0.0547,2.79006764,2.997227354,2.714988466,15.48405729,4.405879442,-0.070089367,45.9,2.637169627,5.43160814,0.29168713,2.055408328,84,5.6,-0.199039715,-0.389620018,0.623900344,0.350972912,0.258109316,-0.319176291,0.258109316
19950731,5.467,5.532,5.574,5.786,5.965,6.078,6.071,6.5371,2.830188679,5.85,13.44,34.68,562.06,0.0741,0.0804,-0.0168,-0.0101,0.0542,2.8685148,2.790878812,2.880594198,19.73356674,3.850523731,-0.452844107,50.7,2.386150792,4.95643615,-0.098376791,1.813214832,83.4,5.7,-0.125042248,-0.301783607,0.291858284,0.202571645,-0.027218442,-0.232953441,-0.027218442
19950831,5.388,5.4,5.622,5.751,5.866,5.974,5.979,6.3752,2.617449664,5.74,13.51,34.93,561.88,0.0757,0.0819,0.0236,0.0214,0.054,2.863536219,2.583780699,2.717703361,6.634709809,4.620715893,-0.4204263,47.1,2.35791155,4.737058215,-1.887785818,1.338075848,84.1,5.7,-0.222650673,-0.238447707,0.362047156,0.121721835,-0.206557203,-0.234634897,-0.206557203
19950929,5.377,5.348,5.648,5.717,5.828,5.919,5.906,6.2477,2.545210985,5.8,13.58,35.18,584.41,0.0732,0.0793,0.0175,0.0153,0.0528,2.941388521,2.513359812,2.56039225,0.147601503,4.758764005,-0.700282974,48.1,2.256528898,4.782628862,2.280713632,1.732326785,84.1,5.6,-0.310447131,-0.19530211,0.326944046,0.015606371,-0.238624622,-0.242603328,-0.238624622
19951031,5.039,5.431,5.514,5.528,5.645,5.732,5.721,6.0861,2.744310576,5.76,13.65,34.7733,581.5,0.0712,0.0775,0.0294,0.0185,0.0528,2.761176278,2.707329433,1.793174397,-2.693288236,3.736883103,-1.315346919,46.7,2.199944694,3.916434428,3.292067862,2.284463268,83.6,5.5,0.096848124,-0.152704507,0.430929144,-0.167056658,-0.05271316,-0.050767844,-0.05271316
19951130,5.439,5.43,5.321,5.273,5.359,5.454,5.45,5.8631,2.603471295,5.8,13.72,34.3667,605.37,0.0702,0.0768,0.0249,0.0242,0.0536,2.841344822,2.570157946,2.16319984,2.748264569,3.355752579,-1.533932813,45.9,1.961073541,4.520008872,4.21837923,2.040887163,83.5,5.6,0.076052403,0.070135285,0.401809336,-0.312122286,-0.17171176,0.078290956,-0.17171176
19951229,4.603,5.06,5.086,5.081,5.182,5.29,5.302,5.6835,2.53164557,5.6,13.79,33.96,615.93,0.0682,0.0749,0.0272,0.0228,0.0514,2.834023932,2.500130221,2.015957872,11.97242698,2.624767838,-1.873550849,46.2,1.838156791,5.04695635,5.203485912,2.110277607,83.4,5.6,0.144962448,0.167354313,0.355780432,-0.459926008,-0.19798759,0.167305546,-0.19798759
19960131,4.95,5.01,4.889,4.867,5.015,5.137,5.186,5.7237,2.790697674,5.56,13.8933,33.9867,636.02,0.0681,0.0747,-0.0011,0.0014,0.05,3.169430171,2.752467339,1.82852809,13.15325912,1.698742851,-2.55942695,45.5,1.543319457,4.659734799,7.27078039,2.18247166,82.5,5.6,0.416603787,0.383760859,0.493422932,-0.438025775,-0.14786625,0.414553108,-0.14786625
19960229,5,4.989,5.14,5.359,5.492,5.625,5.663,6.2352,2.717031146,5.22,13.9967,34.0133,640.43,0.0699,0.0763,-0.0483,-0.0373,0.0483,2.906187434,2.680775115,2.581298943,31.89414964,3.292905984,-2.632787827,45.9,1.729576124,5.615433304,8.116340711,1.946344042,83.5,5.5,-0.044891609,0.175878159,0.412399515,-0.560647167,-0.264784893,0.091839882,-0.264784893
19960329,5.214,5.101,5.418,5.688,5.851,6.01,6.04,6.4884,2.843915344,5.31,14.1,34.04,645.5,0.0735,0.0803,-0.021,-0.013,0.0496,2.901227373,2.804226787,2.799051276,15.73921738,2.993181804,-1.887266399,46.9,1.760795614,5.720479768,7.075085612,2.404148362,83,5.5,0.024030064,0.202884863,0.330015427,-0.465596363,-0.265092549,0.135808383,-0.265092549
19960430,4.887,5.113,5.533,5.936,6.127,6.279,6.315,6.7486,2.832674572,5.22,14.1567,34.33,654.17,0.075,0.0819,-0.0165,-0.016,0.0495,3.315220732,2.793296256,3.074905144,16.98990368,3.962172742,-2.486930665,49.3,1.758408123,6.329143191,9.644918199,2.474990988,83.4,5.6,-0.272161392,0.057638671,0.109724019,-0.458225357,-0.284720027,-0.079658914,-0.284720027
19960531,5.051,5.142,5.675,6.153,6.364,6.506,6.557,6.8942,2.827087442,5.24,14.2133,34.62,669.12,0.0762,0.083,-0.0054,0.0005,0.0502,3.309593534,2.787862885,3.472035679,10.14954893,4.419957726,-2.50035349,49.1,2.043046324,5.782954465,11.25610917,2.396713097,83.6,5.6,-0.317617712,-0.094545779,0.169587339,-0.326563114,-0.207335243,-0.193372661,-0.207335243
19960628,4.837,5.142,5.644,6.007,6.238,6.333,6.373,6.7471,2.82152231,5.27,14.27,34.91,670.63,0.0771,0.084,0.0203,0.0172,0.0509,3.381556346,2.782450611,3.840665668,-0.553251757,4.991680292,-2.305066597,53.6,2.078332483,5.024399577,8.555400486,2.701823937,84,5.3,-0.38980511,-0.199459977,0.019791083,-0.215535107,-0.169613536,-0.297213254,-0.169613536
19960731,5.052,5.287,5.868,6.113,6.319,6.43,6.489,6.7985,2.883355177,5.4,14.4,35.2733,639.95,0.0765,0.0835,0.0018,0.001,0.0515,3.2872745,2.84256865,3.421800325,0.651468102,5.26944586,-3.102535673,49.7,2.204656983,5.591397497,12.04042691,2.469261259,83.5,5.5,-0.448087063,-0.195706001,0.067359807,-0.118061541,-0.07541899,-0.314714564,-0.07541899
19960830,5.132,5.256,5.824,6.225,6.461,6.583,6.63,6.9876,2.812295618,5.22,14.53,35.6367,651.99,0.0746,0.0818,-0.0139,-0.007,0.0505,3.364488914,2.773476706,3.660203914,16.40868865,4.588427173,-3.719695701,51.6,2.137169801,5.332816394,14.53717503,2.851831031,83.6,5.1,-0.246185379,-0.27580965,0.101676562,-0.222679098,-0.026249844,-0.288852468,-0.026249844
19960930,5.009,5.008,5.664,6.004,6.208,6.336,6.382,6.7543,3.004572175,5.3,14.66,36,687.31,0.0766,0.0835,0.029,0.0259,0.0509,3.435612297,2.960319131,3.617775611,12.72432269,4.726787715,-4.188765349,51.1,2.112009147,5.437285064,9.975660776,2.771539985,83.7,5.2,-0.296690202,-0.285742776,0.164157841,-0.088942467,0.088884235,-0.312911835,0.088884235
19961031,4.972,5.122,5.438,5.662,5.829,5.964,6.003,6.4092,3.061889251,5.24,14.74,36.91,705.27,0.0739,0.0807,0.0404,0.0361,0.0499,3.429863595,3.015948831,3.521563097,3.390155168,4.898018305,-4.930225572,50.5,2.189926696,6.178568333,9.361367509,3.067725225,83.3,5.2,-0.436573329,-0.24925908,0.261713807,-0.137081253,0.017553634,-0.341190813,0.017553634
19961129,4.959,5.101,5.368,5.503,5.64,5.706,5.751,6.0996,3.253090436,5.31,14.82,37.82,757.02,0.071,0.0779,0.0351,0.0263,0.0503,3.58521099,3.201297699,3.464641142,14.94062241,5.47251687,-4.600991181,53,2.308921791,5.806571902,10.56486586,2.909853082,83.6,5.4,-0.540874713,-0.364492184,0.105945451,-0.087493841,0.202516113,-0.452656639,0.202516113
19961231,4.884,5.151,5.456,5.786,5.973,6.077,6.139,6.4372,3.378817414,5.29,14.9,38.73,740.74,0.072,0.0789,-0.0256,-0.0186,0.0491,3.657930678,3.32298945,3.582799984,12.69867509,5.75345116,-4.15379617,55.2,2.336128981,5.490532548,13.99660448,2.746167994,83.7,5.4,-0.553740116,-0.376239717,0.245996349,-0.023733283,0.275172511,-0.467064531,0.275172511
19970131,4.98,5.132,5.487,5.831,6,6.081,6.178,6.5303,3.038138332,5.25,14.9533,39.2333,786.16,0.0742,0.0809,-0.0079,-0.0028,0.0503,3.561453001,2.992900878,3.743144104,15.05427385,6.522514505,-3.814537577,53.8,2.544619796,6.331984142,14.94558355,2.51250369,83.4,5.3,-0.643393085,-0.461060226,0.185165949,-0.010153371,-0.005636867,-0.559516617,-0.005636867
19970228,5.066,5.204,5.585,6.004,6.156,6.249,6.314,6.5932,3.032258065,5.19,15.0067,39.7367,790.82,0.0731,0.0794,0.0005,0.0028,0.0501,3.720974948,2.98719383,3.143868343,4.076997756,6.14462829,-3.59055416,53.1,2.424406593,5.828317226,4.382822397,2.286685002,83.9,5.2,-0.464400849,-0.42323022,-0.116536453,-0.027893764,0.136708285,-0.466176206,0.136708285
19970331,5.233,5.295,5.911,6.331,6.523,6.634,6.671,6.9575,2.765273312,5.39,15.06,40.24,757.12,0.0755,0.0818,-0.0252,-0.0221,0.0514,3.876774133,2.727730171,3.181843601,14.19906576,7.059245611,-4.463066945,53.8,2.459310587,5.390829259,-2.116968151,1.596385099,84.2,5.2,-0.662898416,-0.580430215,-0.017405589,0.021845448,-0.025298117,-0.646955363,-0.025298117
19970430,5.001,5.277,5.805,6.189,6.347,6.443,6.487,6.7644,2.434336963,5.51,15.0933,40.3433,801.34,0.0773,0.0834,0.0255,0.0184,0.0516,3.532194712,2.405179232,3.76539271,1.08109161,6.202962417,-5.195384863,53.7,2.562541744,4.77928285,-5.767363875,0.685194915,83.8,5.1,-0.432950058,-0.598029581,0.002143102,0.020885709,-0.299359031,-0.563059696,-0.299359031
19970530,4.425,5.16,5.786,6.115,6.255,6.381,6.408,6.7081,2.237851662,5.5,15.1267,40.4467,848.28,0.0758,0.082,0.0097,0.0128,0.0505,3.687431284,2.213179173,2.834247242,1.859283308,6.197993731,-4.74031168,56.1,2.500967962,4.488463847,-4.918291144,0.45731787,83.9,4.9,-0.450563849,-0.592206284,0.000862981,-0.089021979,-0.456352372,-0.568218812,-0.456352372
19970630,5.055,5.154,5.608,5.987,6.122,6.274,6.305,6.5733,2.233567326,5.56,15.16,40.55,885.14,0.0741,0.0802,0.0195,0.0187,0.0493,3.592222971,2.208988527,2.508174664,9.518408435,5.752905163,-4.606741681,54.9,2.475641614,4.972329345,-5.495888428,0,83.8,5,-0.39081225,-0.436368623,-0.032972286,-0.116676916,-0.42193612,-0.441739108,-0.42193612
19970731,5.128,5.21,5.502,5.653,5.722,5.787,5.828,6.0772,2.165605096,5.52,15.2167,40.58,954.29,0.0714,0.0775,0.0626,0.0528,0.0505,3.503413284,2.142489008,3.160985625,4.445176257,6.456811559,-4.126475631,57.7,2.510778251,5.544549065,-7.612369547,-0.228920359,83.9,4.9,-0.666164034,-0.499004541,-0.135054256,-0.224986441,-0.461442582,-0.593985607,-0.461442582
19970829,5.028,5.192,5.687,5.865,6.017,6.113,6.125,6.427,2.290076336,5.54,15.2733,40.61,899.47,0.0722,0.0782,-0.0317,-0.024,0.0514,3.893435798,2.264247675,3.405068838,-1.340666028,7.150649523,-2.639990867,56.3,2.333564058,5.796548724,-7.657950075,-0.152091284,84.5,4.8,-0.852720367,-0.449354263,-0.068346106,-0.202175275,-0.384933257,-0.633916704,-0.384933257
19970930,4.759,5.018,5.563,5.708,5.806,5.914,5.907,6.2164,2.219403932,5.54,15.33,40.64,947.28,0.0715,0.077,0.0316,0.0226,0.0495,3.719102833,2.19513361,3.403538639,8.701137699,7.504202886,-2.993901558,53.9,2.562990858,5.63884246,-3.890133204,-0.075958986,84.7,4.9,-0.848527353,-0.47204901,-0.186198019,-0.254551097,-0.508967532,-0.649614357,-0.508967532
19971031,4.903,5.173,5.299,5.556,5.626,5.664,5.629,5.9383,2.08596713,5.5,15.3833,40.3333,914.62,0.07,0.0757,0.0341,0.0191,0.0497,4.029554018,2.064508733,3.832157894,10.53605157,8.178422165,-1.947627106,56.4,2.635490959,5.663892281,1.331577598,-0.378358378,84.7,4.7,-1.093819692,-0.576094179,-0.179865198,-0.230355934,-0.522352059,-0.812629163,-0.522352059
19971128,5,5.271,5.449,5.704,5.76,5.808,5.749,5.8869,1.890359168,5.52,15.4367,40.0267,955.4,0.0687,0.0742,0.0148,0.0101,0.0514,4.092026979,1.872713905,4.18511244,11.38843952,8.250170432,-1.230642411,55.7,2.632343455,5.635420881,0.086393094,-0.681562654,84.9,4.6,-1.088851514,-0.680963122,-0.30109403,-0.142452014,-0.713513581,-0.881248884,-0.713513581
19971231,5.118,5.32,5.411,5.574,5.625,5.648,5.629,5.7797,1.697045883,5.5,15.49,39.72,970.43,0.0676,0.0732,0.0184,0.0163,0.0516,4.000533461,1.682806928,4.447111574,-1.501905578,7.988895618,-0.753418895,54.5,2.7349387,5.673739536,-11.85996956,-1.135085967,84.7,4.7,-0.993579918,-0.63310569,-0.221961774,-0.209894188,-0.867850734,-0.813888507,-0.867850734
19980130,5.036,5.16,5.163,5.258,5.282,5.359,5.306,5.621,1.631116688,5.56,15.54,39.66,980.28,0.0661,0.0719,0.02,0.0137,0.0504,3.987769201,1.617956888,5.149801836,4.936372312,8.366382384,-0.710302327,53.8,2.763503404,5.021286079,-21.53310116,-1.744450759,84.5,4.6,-1.215694936,-0.659957795,-0.244639492,-0.164489523,-0.906046014,-0.916295386,-0.906046014
19980227,5.132,5.289,5.33,5.461,5.484,5.55,5.504,5.7291,1.440200376,5.51,15.59,39.6,1049.34,0.0667,0.0725,-0.0072,-0.0007,0.0509,4.134134016,1.429928001,5.600247101,7.802396149,7.236448904,-0.056258792,52.9,2.667907372,5.196969268,-14.56109183,-1.59517245,84,4.6,-1.012055919,-0.587287034,-0.293479515,-0.189197006,-1.005771624,-0.785194836,-1.005771624
19980331,5.24,5.141,5.315,5.499,5.569,5.596,5.541,5.7604,1.376720901,5.49,15.64,39.54,1101.75,0.0672,0.0732,0.0025,0.0038,0.0503,4.121026865,1.36733019,5.78834894,0.599881823,6.53380685,0.624681534,52.9,2.525994591,5.308751813,-7.73332034,-1.596385099,83.5,4.7,-0.90738932,-0.462491261,-0.157647778,-0.410395463,-0.880730443,-0.658009284,-0.880730443
19980430,4.738,4.953,5.33,5.505,5.553,5.594,5.559,5.8094,1.438398999,5.45,15.7433,39.35,1111.75,0.0669,0.0733,0.0026,0.0053,0.0495,4.188680271,1.428152184,6.074923486,15.18438737,6.867529346,1.220993802,52.2,2.510490613,5.890188725,-6.912540081,-0.838100144,83.3,4.3,-1.103492204,-0.58465889,-0.113177023,-0.600560302,-0.634903524,-0.811348426,-0.634903524
19980529,4.577,4.991,5.35,5.456,5.513,5.56,5.474,5.6889,1.688555347,5.49,15.8467,39.16,1090.82,0.0669,0.073,0.0182,0.0167,0.05,4.17547854,1.674457727,6.094783072,15.4526549,6.86847959,1.514966636,50.9,2.619187743,6.735064751,-9.110272825,-0.763362486,83.3,4.4,-1.110592004,-0.550572475,-0.067954943,-0.407546281,-0.42025251,-0.790368481,-0.42025251
19980630,4.714,5.054,5.337,5.399,5.478,5.48,5.381,5.5413,1.622971286,5.56,15.95,38.97,1133.84,0.0653,0.0713,0.0228,0.0115,0.0498,4.085407099,1.609941893,6.385249109,15.18060129,5.839311122,0.971970269,48.9,2.579651047,6.698373795,-8.958273351,-0.687813182,82.4,4.5,-0.899305266,-0.414610335,0.048998386,-0.295310674,-0.44815927,-0.617161653,-0.44815927
19980731,4.755,5.05,5.42,5.415,5.457,5.49,5.464,5.585,1.74563591,5.54,16.0167,38.6767,1120.67,0.0655,0.0715,-0.004,-0.0056,0.0496,4.078996839,1.73057471,6.187990504,8.452381352,4.794521411,0.785050761,49.2,2.444516169,6.02019936,-8.649789816,-0.152905229,81.5,4.5,-0.601295626,-0.352378782,0.043392823,-0.25732487,-0.310266501,-0.45814788,-0.310266501
19980831,4.701,4.831,5.025,4.812,4.899,4.901,4.859,5.1789,1.616915423,5.55,16.0833,38.3833,957.28,0.0652,0.0714,0.0465,0.0089,0.049,3.977132343,1.603982568,6.016760205,3.733124637,5.584183361,0.018705574,49.3,2.73736864,5.942581504,-13.1927543,-0.763945656,82.8,4.5,-0.776208926,-0.39099392,-0.02603384,-0.135327076,-0.348380471,-0.552305074,-0.348380471
19980930,4.038,4.32,4.569,4.274,4.347,4.305,4.344,4.691,1.426799007,5.51,16.15,38.09,1017.01,0.064,0.0709,0.0395,0.0413,0.0461,3.967848382,1.416716026,6.071659094,2.817087697,4.384550232,1.042214025,48.7,2.498939839,6.416916197,-17.05826105,-0.91603694,82.1,4.6,-0.561702763,-0.263770725,0.065772374,-0.127144474,-0.475273077,-0.386431629,-0.475273077
19981030,3.557,4.312,4.382,4.161,4.308,4.355,4.479,4.9091,1.486068111,5.07,16.1667,37.9633,1098.67,0.0637,0.0718,-0.0218,-0.019,0.0396,3.721359634,1.475134309,5.787703896,10.99748532,4.492071057,1.854854115,48.7,2.377832677,6.409211101,-18.86910051,-0.761038681,82.4,4.5,-0.512872393,-0.192960789,-0.12890156,-0.26684796,-0.431700466,-0.323711598,-0.431700466
19981130,4.447,4.467,4.632,4.472,4.525,4.639,4.56,4.9351,1.484230056,4.83,16.1833,37.8367,1163.63,0.0641,0.0734,0.0097,0.027,0.0441,3.476595784,1.473323151,5.528941595,14.11699684,3.532118425,2.200724147,48.2,2.356405232,6.297141962,-21.28341817,-0.609757987,81.9,4.4,-0.292464169,-0.127137775,0.082097348,-0.461351278,-0.349924624,-0.197457662,-0.349924624
19981231,4.399,4.437,4.438,4.518,4.598,4.655,4.588,5.0014,1.606922126,4.68,16.2,37.71,1229.23,0.0622,0.0723,-0.0032,0.001,0.0439,3.544284693,1.5941478,5.014306576,17.9585577,3.513357134,2.136467434,46.8,2.385340892,6.664575076,-18.74819074,-0.076132474,81.8,4.4,-0.297892294,-0.221007746,-0.228060134,-0.573738982,-0.21166117,-0.253940434,-0.21166117
19990129,4.414,4.44,4.456,4.526,4.575,4.596,4.523,4.9817,1.666666667,4.63,16.2833,37.9333,1279.64,0.0624,0.0729,0.0121,0.0123,0.0434,3.684223275,1.652930195,4.352185791,0.343446245,3.468988827,2.170315487,50.6,2.265720681,6.751303831,-12.19258465,0.762198812,81.8,4.3,-0.370182468,-0.218646431,-0.249516252,-0.488088958,0.045047842,-0.27558786,0.045047842
19990226,4.511,4.645,4.851,5.081,5.216,5.282,5.204,5.5735,1.666666667,4.76,16.3667,38.1567,1238.33,0.064,0.0739,-0.052,-0.0401,0.0444,3.519873697,1.652930195,3.885706734,-2.100427277,3.830160281,1.76633764,51.7,2.431384314,6.64247619,-12.45019859,0.458365967,81.8,4.4,-0.461666895,-0.215460162,-0.174487045,-0.40594139,0.032198689,-0.312546794,0.032198689
19990331,4.563,4.456,4.665,4.935,5.069,5.148,5.167,5.6093,1.728395062,4.81,16.45,38.38,1286.37,0.0662,0.0753,-0.0008,0.0002,0.0444,3.434141351,1.713628224,3.370645958,3.1786078,3.970794148,1.987734535,52.4,2.398932235,6.753218664,-10.48023242,0.763362486,81.6,4.2,-0.411561685,-0.253615179,-0.247815077,-0.341664575,0.145017805,-0.319441497,0.145017805
19990430,4.458,4.519,4.712,5.007,5.135,5.208,5.264,5.6317,2.281134402,4.74,16.45,39.26,1335.18,0.0664,0.0748,0.0021,-0.0024,0.0429,3.498455635,2.255505552,2.890801571,5.831248206,3.835889947,2.353263548,52.3,2.468482264,7.168447856,-9.700147006,1.06545909,81.5,4.3,-0.269596177,-0.054476617,-0.013071023,-0.320108252,0.412666612,-0.133714304,0.412666612
19990528,4.425,4.614,4.94,5.339,5.514,5.606,5.637,5.9241,2.09102091,4.74,16.45,40.14,1301.84,0.0693,0.0772,-0.0185,-0.0176,0.045,3.562331961,2.069459124,2.699082569,0.112676068,3.887235409,2.362605278,54.3,2.316967188,6.826304677,-2.851517031,1.369884436,81.8,4.2,-0.367197596,-0.160829412,-0.189502232,-0.357474203,0.307985622,-0.246396053,0.307985622
19990630,4.443,4.745,5.178,5.453,5.565,5.634,5.756,6.0964,1.965601966,4.76,16.45,41.02,1372.71,0.0723,0.0802,-0.0078,-0.016,0.0457,3.628515974,1.946533479,2.448546423,0,4.285740746,2.116578508,55.8,2.355026958,6.724851269,-0.103039679,1.522099401,81.4,4.3,-0.387096276,-0.185920275,-0.280937369,-0.335555284,0.397397056,-0.276173699,0.397397056
19990730,4.455,4.711,5.284,5.553,5.672,5.82,5.919,6.2097,2.144607843,4.99,16.5133,42,1328.72,0.0719,0.0795,-0.0077,-0.0113,0.0455,3.845177809,2.121934723,2.356063222,2.702867239,5.38535696,2.118528159,53.6,2.486124226,6.889953897,-0.102722146,1.518632071,81.6,4.3,-0.54727067,-0.237994714,-0.394353725,-0.167683054,0.419977079,-0.36806379,0.419977079
19990831,4.505,4.898,5.452,5.644,5.783,5.924,5.965,6.3196,2.264381885,5.07,16.5767,42.98,1320.41,0.074,0.0815,-0.0053,-0.0026,0.0472,3.456392146,2.239125318,2.43576334,5.406722127,3.695404162,2.173898105,54.8,2.3556271,6.975357372,8.985632912,2.349482835,81.7,4.2,-0.263270973,-0.252645528,-0.336137965,-0.182859736,0.4527019,-0.263315187,0.4527019
19990930,4.506,4.809,5.372,5.546,5.649,5.803,5.876,6.2716,2.629969419,5.22,16.64,43.96,1282.71,0.0739,0.082,0.0084,0.0093,0.0468,3.742951889,2.59598037,2.042944077,-4.497799528,3.734520631,1.446612764,57,2.340018829,7.044622718,15.19600984,3.095754955,81.1,4.2,-0.214372608,-0.254661692,-0.268044314,0.048652071,0.892776327,-0.242794253,0.892776327
19991029,4.371,5.053,5.52,5.717,5.813,5.99,6.041,6.3354,2.562538133,5.2,16.6567,45.3633,1362.93,0.0755,0.0838,-0.0012,0.0047,0.0486,3.734563936,2.530255466,2.550012231,-2.379715697,4.230106363,1.629495204,57.2,2.498990478,6.727481442,10.02355845,2.638675517,81.9,4.1,-0.374555532,-0.329751449,-0.366888538,0.181214746,0.864772017,-0.357111681,0.864772017
19991130,4.576,5.257,5.763,5.924,5.985,6.087,6.139,6.453,2.620353443,5.42,16.6733,46.7667,1388.91,0.0736,0.0815,-0.0061,-0.0024,0.0507,3.653033839,2.586610371,2.979875389,-14.23280461,4.800238996,1.356872921,58.1,2.503532113,6.968832192,15.87189838,3.086432419,82,4.1,-0.516146073,-0.322437302,-0.464316727,0.200446424,0.902080198,-0.406076262,0.902080198
19991231,5.107,5.332,5.893,6.144,6.217,6.296,6.386,6.7009,2.676399027,5.3,16.69,48.17,1469.25,0.0755,0.0819,-0.0155,-0.0102,0.052,3.64217143,2.641209954,3.779838263,-8.347324277,5.2394604,2.379595844,57.8,2.461619805,7.566672987,14.62002484,2.92703823,82.3,4,-0.705818258,-0.331696387,-0.578016895,0.204761743,0.945476968,-0.487784239,0.945476968
20000131,5.391,5.639,6.166,6.501,6.556,6.546,6.656,6.6866,2.792956891,5.45,16.7133,49.0967,1394.46,0.0778,0.0833,0.0228,-0.0021,0.0532,3.553297577,2.754665196,4.279231958,-0.228833052,4.89450497,2.062113593,56.7,2.551761388,7.503341574,16.009842,2.622855486,82.1,4,-0.53483154,-0.396614168,-0.59002896,0.293334909,0.900895054,-0.469026325,0.900895054
